epoch, batch, loss, loss_self_forces, loss_self_energy, loss_coupl_forces, loss_coupl_energy, self_forces_rmse, self_energy_rmse, coupl_forces_rmse, coupl_energy_rmse
    8,   191,         0.055808,         0.026658,       0.00029385,         0.027896,       0.00095967,           1.8989,           4.3911,           0.5732,           2.3389
    8,   192,         0.071202,          0.02967,       0.00027963,         0.039989,        0.0012638,           2.0033,           4.2753,          0.68628,           2.6841
    8,   193,         0.091666,         0.021246,       0.00042671,         0.068275,         0.001718,           1.6953,            5.286,          0.89674,           3.1295
    8,   194,          0.11289,         0.027503,       0.00021323,         0.083932,          0.00124,           1.9288,            3.735,          0.99425,           2.6587
    8,   195,         0.097483,         0.033574,       2.8885e-05,         0.061622,        0.0022585,           2.1311,           1.3817,          0.85192,           3.5881
    8,   196,         0.084555,         0.021989,       2.9093e-05,         0.061709,       0.00082735,           1.7247,           1.3812,          0.85253,           2.1717
    8,   197,         0.072463,         0.024066,       0.00015224,         0.046301,        0.0019443,           1.8043,           3.1571,          0.73846,           3.3292
    8,   198,         0.086437,         0.023016,       2.9551e-05,         0.062627,       0.00076455,           1.7645,           1.3918,          0.85884,           2.0877
    8,   199,         0.084195,         0.022218,       4.4359e-05,         0.060532,        0.0014013,           1.7336,           1.7024,          0.84435,           2.8263
    8,   200,           0.0707,         0.017237,       1.5588e-05,         0.051739,        0.0017088,            1.527,           1.0033,          0.78062,            3.121
    8,   201,          0.10417,         0.024158,       9.7023e-06,         0.076817,         0.003186,           1.8077,          0.80271,          0.95118,           4.2617
    8,   202,         0.080857,         0.027602,        3.073e-05,          0.05176,        0.0014644,           1.9323,           1.4186,          0.78079,           2.8892
    8,   203,         0.096262,         0.022723,       1.9256e-05,         0.072753,       0.00076726,           1.7532,            1.125,          0.92567,           2.0914
    8,   204,          0.08265,         0.026943,       1.7652e-05,         0.054893,        0.0007968,           1.9091,           1.0807,          0.80407,           2.1312
    8,   205,         0.078891,         0.024122,       6.0964e-05,         0.054271,       0.00043728,           1.8064,           1.9933,           0.7995,           1.5788
    8,   206,         0.090455,         0.030887,       8.1149e-05,         0.057576,        0.0019109,            2.044,           2.3071,          0.82348,           3.3005
    8,   207,          0.06985,         0.025417,       6.2533e-05,         0.043489,       0.00088124,           1.8542,           2.0195,          0.71569,           2.2413
    8,   208,         0.079826,         0.029363,        5.997e-05,         0.048269,        0.0021344,           1.9929,           1.9809,          0.75399,           3.4881
    8,   209,          0.17436,         0.019786,       0.00020085,          0.15234,        0.0020356,            1.636,           3.6248,           1.3395,           3.4064
    8,   210,          0.08134,         0.031639,       0.00028038,         0.049168,       0.00025315,           2.0687,           4.2862,          0.76098,           1.2013
    8,   211,         0.069242,         0.026711,       5.5458e-05,         0.040426,        0.0020501,           1.9008,           1.8948,          0.69002,           3.4185
    8,   212,          0.10738,         0.031979,       0.00021739,         0.070819,        0.0043649,           2.0798,           3.7795,          0.91329,           4.9882
    8,   213,          0.11737,          0.02836,       8.6906e-05,         0.086455,        0.0024655,           1.9586,           2.3903,           1.0091,           3.7489
    8,   214,         0.049002,         0.018633,       2.8276e-05,         0.028674,        0.0016674,           1.5876,           1.3623,          0.58113,            3.083
    8,   215,         0.062785,         0.026247,        5.459e-05,         0.034496,        0.0019874,           1.8842,           1.8879,          0.63741,           3.3659
    8,   216,          0.06493,          0.02737,       1.0174e-05,         0.036623,       0.00092594,           1.9241,          0.81789,          0.65677,           2.2975
    8,   217,         0.072209,         0.024765,       2.4696e-05,          0.04685,       0.00056865,           1.8303,           1.2708,          0.74283,           1.8004
    8,   218,          0.16481,         0.029317,       0.00015291,           0.1325,        0.0028394,           1.9914,           3.1664,           1.2492,           4.0232
    8,   219,          0.10117,         0.027434,       7.6486e-05,         0.070839,        0.0028159,           1.9264,           2.2482,          0.91342,           4.0065
    8,   220,          0.07011,         0.034638,        0.0001989,         0.033493,        0.0017798,           2.1646,           3.6029,          0.62807,           3.1853
    8,   221,         0.090055,         0.027995,       0.00010186,         0.056486,        0.0054713,            1.946,           2.5879,          0.81565,           5.5847
    8,   222,          0.11336,         0.029551,       4.4094e-05,         0.080162,        0.0035991,           1.9993,           1.7001,          0.97167,           4.5295
    8,   223,         0.093613,         0.028466,       8.9546e-05,         0.061859,        0.0031987,           1.9623,           2.4211,          0.85356,           4.2701
    8,   224,         0.072042,         0.028312,       8.6695e-05,         0.041476,        0.0021679,            1.957,           2.3861,          0.69892,           3.5154
    8,   225,         0.081957,         0.033168,       6.8204e-05,         0.046629,        0.0020917,           2.1181,           2.1287,          0.74107,           3.4531
    8,   226,         0.071298,         0.026327,       4.1493e-05,         0.042994,        0.0019347,           1.8871,           1.6477,          0.71161,           3.3209
    8,   227,         0.072907,         0.029577,       7.4264e-05,         0.041496,        0.0017593,           2.0002,           2.2047,           0.6991,           3.1668
    8,   228,         0.072409,         0.031016,       7.6732e-05,         0.036975,        0.0043418,           2.0483,            2.245,          0.65991,            4.975
    8,   229,         0.077223,         0.027205,       9.3053e-05,          0.04737,        0.0025552,           1.9183,           2.4688,          0.74694,           3.8165
    8,   230,          0.11478,         0.033997,       0.00013025,         0.077568,        0.0030879,           2.1445,           2.9254,          0.95582,           4.1955
    8,   231,         0.054375,         0.017467,       0.00029812,         0.036527,        8.351e-05,           1.5371,           4.4246,           0.6559,          0.68996
    9,     1,         0.088101,          0.03906,       0.00020691,         0.047385,         0.001449,           2.2986,             3.68,          0.74706,            2.874
    9,     2,         0.090499,         0.027198,       0.00020765,         0.060652,        0.0024403,           1.9181,           3.6822,           0.8452,           3.7297
    9,     3,          0.12145,         0.029423,       9.1433e-05,         0.089989,         0.001948,            1.995,           2.4517,           1.0295,           3.3323
    9,     4,         0.060639,         0.024948,       2.0371e-05,          0.03521,       0.00046044,            1.837,           1.1594,          0.64397,           1.6201
    9,     5,         0.087774,         0.023386,       4.9645e-05,         0.063429,        0.0009088,           1.7786,           1.8101,          0.86433,           2.2761
    9,     6,          0.15286,         0.032509,       7.9935e-06,           0.1177,        0.0026435,            2.097,          0.71943,           1.1774,           3.8819
    9,     7,         0.074486,         0.030961,        4.816e-05,         0.042162,        0.0013145,           2.0464,           1.7805,          0.70469,           2.7374
    9,     8,          0.07718,         0.021735,        4.867e-05,          0.05274,        0.0026558,           1.7146,           1.7815,          0.78814,            3.891
    9,     9,          0.10113,         0.032802,        2.561e-05,          0.06726,        0.0010392,           2.1064,           1.3065,          0.89004,           2.4339
    9,    10,         0.061562,         0.026313,       7.4817e-05,         0.033242,        0.0019326,           1.8866,           2.2153,          0.62572,           3.3192
    9,    11,         0.059721,         0.022053,       4.1981e-05,         0.036129,         0.001497,           1.7271,           1.6617,          0.65232,           2.9212
    9,    12,         0.060316,         0.019904,       4.9996e-05,         0.039518,       0.00084395,           1.6409,           1.8063,          0.68223,           2.1934
    9,    13,         0.088086,         0.040183,       5.9823e-05,         0.045609,        0.0022341,           2.3314,           1.9783,          0.73293,           3.5687
    9,    14,         0.054908,         0.024431,       0.00012291,          0.02973,       0.00062313,           1.8179,           2.8347,          0.59174,           1.8847
    9,    15,         0.080589,         0.028461,        0.0001835,         0.050205,        0.0017393,           1.9621,           3.4682,          0.76896,           3.1488
    9,    16,           0.1845,         0.030798,       0.00012155,          0.15269,       0.00089023,           2.0411,           2.8142,            1.341,           2.2527
    9,    17,         0.086775,         0.019496,       0.00014363,         0.064965,        0.0021707,           1.6239,           3.0691,          0.87473,           3.5177
    9,    18,         0.084691,         0.026493,       1.2423e-05,         0.057846,       0.00033965,            1.893,          0.89213,          0.82541,           1.3915
    9,    19,         0.080277,         0.026828,       7.7798e-05,         0.051083,        0.0022887,            1.905,           2.2603,          0.77566,            3.612
    9,    20,         0.075921,         0.026168,       7.3644e-05,         0.048005,        0.0016741,           1.8814,           2.1969,          0.75193,           3.0892
    9,    21,          0.09038,          0.02479,       0.00011312,         0.063195,        0.0022816,           1.8312,           2.7153,          0.86273,           3.6064
    9,    22,          0.12549,         0.031925,       5.0806e-05,         0.092296,        0.0012173,           2.0781,           1.8178,           1.0426,           2.6343
    9,    23,         0.090698,         0.027388,       7.6619e-05,         0.061727,        0.0015065,           1.9248,           2.2352,          0.85265,           2.9305
    9,    24,         0.092487,         0.024047,       9.8578e-05,          0.06531,        0.0030313,           1.8036,           2.5444,          0.87705,           4.1569
    9,    25,         0.074817,         0.021987,       6.9385e-05,         0.050968,        0.0017936,           1.7245,           2.1332,          0.77478,           3.1975
    9,    26,         0.066321,         0.030077,       0.00015238,         0.033786,        0.0023059,            2.017,           3.1532,          0.63081,           3.6256
    9,    27,         0.064171,          0.02701,       0.00011088,         0.036361,       0.00068893,           1.9114,            2.695,          0.65441,           1.9817
    9,    28,         0.060125,         0.018683,       0.00022706,         0.039626,        0.0015885,           1.5897,           3.8553,          0.68316,           3.0092
    9,    29,         0.064059,         0.023724,        0.0001291,         0.039413,       0.00079281,           1.7914,           2.9032,          0.68132,           2.1259
    9,    30,          0.11443,          0.02233,       5.7547e-05,         0.089166,        0.0028798,            1.738,           1.9436,           1.0248,           4.0517
    9,    31,         0.091164,         0.029133,       0.00014208,         0.059396,        0.0024932,           1.9851,           3.0486,           0.8364,             3.77
    9,    32,         0.061338,         0.023694,       0.00014844,         0.035506,          0.00199,           1.7902,            3.124,          0.64668,           3.3681
    9,    33,         0.061852,         0.018602,       7.2218e-05,         0.042347,       0.00083143,           1.5863,           2.1816,          0.70623,           2.1771
    9,    34,         0.095892,         0.030047,       9.1211e-05,         0.063645,        0.0021088,            2.016,           2.4401,          0.86579,           3.4671
    9,    35,          0.08824,         0.029334,       0.00020642,         0.055651,        0.0030492,            1.992,           3.6771,           0.8096,           4.1691
    9,    36,         0.093242,         0.023555,       0.00013374,         0.068264,        0.0012895,            1.785,           2.9592,          0.89667,           2.7112
    9,    37,          0.12759,         0.024534,       4.7983e-06,          0.10183,        0.0012283,           1.8217,          0.55744,           1.0951,           2.6461
    9,    38,         0.070507,         0.023219,       0.00015305,         0.043104,        0.0040304,           1.7722,           3.1613,          0.71251,           4.7932
    9,    39,         0.060306,         0.025891,       0.00019438,         0.032991,        0.0012301,           1.8714,           3.5697,          0.62335,            2.648
    9,    40,          0.10853,         0.027234,       8.9806e-05,         0.079955,        0.0012557,           1.9193,           2.4229,          0.97041,           2.6755
    9,    41,          0.11174,         0.018899,       6.6745e-05,          0.09052,        0.0022573,           1.5989,           2.0865,           1.0325,           3.5872
    9,    42,         0.084622,         0.028722,       6.8408e-05,         0.055199,       0.00063272,           1.9711,            2.124,          0.80631,           1.8992
    9,    43,          0.08975,         0.032251,       6.3715e-05,         0.053783,        0.0036525,           2.0886,           2.0286,           0.7959,            4.563
    9,    44,         0.056393,         0.023249,       5.8091e-05,         0.032204,       0.00088219,           1.7734,           1.9607,          0.61587,           2.2425
    9,    45,         0.074084,         0.027884,       3.5976e-05,         0.044876,        0.0012883,           1.9421,           1.5433,          0.72701,             2.71
    9,    46,         0.096262,         0.033037,       1.2781e-05,         0.061618,        0.0015929,            2.114,          0.91792,           0.8519,           3.0134
    9,    47,          0.10838,         0.026698,       9.3772e-05,         0.080639,       0.00094591,           1.9004,           2.4861,          0.97455,           2.3221
    9,    48,         0.076816,         0.029342,       5.1547e-05,         0.045994,        0.0014275,           1.9923,           1.8396,          0.73601,           2.8526
    9,    49,         0.054613,         0.027713,       0.00011973,         0.026135,       0.00064498,           1.9362,           2.8007,          0.55481,           1.9175
    9,    50,         0.067481,         0.030033,       0.00013671,         0.036839,       0.00047225,           2.0156,           2.9961,           0.6587,           1.6407
    9,    51,          0.13625,          0.02884,        1.288e-05,          0.10613,        0.0012661,           1.9751,          0.91451,            1.118,           2.6865
    9,    52,           0.1189,         0.023075,       2.9975e-05,         0.095222,       0.00057352,           1.7667,           1.4166,            1.059,           1.8081
    9,    53,         0.072173,         0.032242,       7.8892e-05,         0.038862,       0.00099059,           2.0884,           2.2735,          0.67654,           2.3763
    9,    54,         0.065348,         0.026066,        4.585e-05,          0.03757,        0.0016663,           1.8777,           1.7332,           0.6652,            3.082
    9,    55,          0.19734,         0.033912,       6.3877e-05,          0.16198,        0.0013776,           2.1418,            2.045,           1.3812,           2.8023
    9,    56,         0.071391,          0.02216,       6.0327e-05,         0.047417,        0.0017532,           1.7313,           1.9866,          0.74731,           3.1614
    9,    57,          0.07283,         0.021712,       8.9251e-06,          0.04971,        0.0013985,           1.7138,          0.75842,          0.76517,           2.8235
    9,    58,         0.088508,         0.029277,       9.5118e-05,         0.056605,        0.0025311,             1.99,           2.4983,          0.81651,           3.7985
    9,    59,         0.081936,          0.03196,       0.00015396,         0.048186,        0.0016367,           2.0792,           3.1663,          0.75334,           3.0545
    9,    60,         0.066335,         0.021643,       0.00018545,         0.043216,        0.0012896,            1.711,           3.4904,          0.71344,           2.7113
    9,    61,         0.092495,         0.033989,       0.00014829,          0.05669,        0.0016681,           2.1442,           3.1171,          0.81712,           3.0836
    9,    62,         0.087107,         0.020756,       0.00018813,         0.063912,        0.0022507,           1.6756,           3.5124,          0.86761,           3.5819
    9,    63,          0.11845,         0.019843,       5.1623e-05,         0.095916,        0.0026378,           1.6383,           1.8453,           1.0629,           3.8778
    9,    64,         0.063411,         0.027184,       2.9272e-05,         0.034968,        0.0012293,           1.9176,           1.3911,          0.64176,           2.6472
    9,    65,         0.068499,          0.02388,       5.6841e-05,         0.042714,        0.0018476,           1.7973,           1.9219,          0.70928,           3.2454
    9,    66,         0.067529,         0.023525,       3.7556e-05,         0.042885,        0.0010811,           1.7839,           1.5664,           0.7107,           2.4825
    9,    67,         0.082989,         0.025436,       0.00010507,         0.055821,        0.0016269,           1.8549,           2.6191,          0.81084,           3.0454
    9,    68,         0.063923,         0.022006,       6.1324e-05,         0.041444,       0.00041162,           1.7253,           1.9936,          0.69866,           1.5318
    9,    69,          0.08551,         0.022081,       8.3584e-05,         0.062276,        0.0010684,           1.7283,           2.3346,          0.85644,           2.4678
    9,    70,         0.072813,         0.028783,       0.00026073,         0.041494,        0.0022754,           1.9732,            4.132,          0.69908,           3.6015
    9,    71,         0.073435,         0.016442,       0.00012776,         0.054642,        0.0022237,           1.4913,           2.8917,          0.80223,           3.5604
    9,    72,         0.080959,         0.019819,       4.3894e-05,          0.05964,        0.0014552,           1.6373,           1.6911,          0.83812,           2.8802
    9,    73,         0.052971,         0.022957,       4.6388e-05,         0.028314,         0.001654,           1.7622,           1.7316,          0.57748,           3.0707
    9,    74,         0.056379,         0.020985,       0.00010758,         0.034252,        0.0010339,           1.6848,             2.65,          0.63515,           2.4277
    9,    75,         0.066249,         0.020649,       2.0161e-05,          0.04455,        0.0010299,           1.6713,           1.1444,          0.72436,            2.423
    9,    76,         0.065855,         0.019093,       2.6266e-05,         0.046379,       0.00035718,           1.6071,           1.3193,          0.73908,           1.4269
    9,    77,         0.074939,         0.023241,       7.0936e-05,         0.051073,       0.00055454,            1.773,           2.1599,          0.77558,            1.778
    9,    78,         0.061898,          0.01988,       3.2724e-05,          0.04032,        0.0016652,           1.6398,           1.4678,          0.68912,           3.0809
    9,    79,         0.068486,         0.020295,       0.00010746,          0.04534,        0.0027435,           1.6569,           2.6455,          0.73076,           3.9546
    9,    80,          0.10009,         0.024661,       2.1228e-05,         0.072943,        0.0024654,           1.8264,           1.1754,          0.92688,           3.7489
    9,    81,         0.075784,         0.021251,        1.902e-05,         0.051815,        0.0026986,           1.6955,           1.1221,           0.7812,           3.9222
    9,    82,         0.089631,         0.017719,       9.6108e-06,         0.071042,       0.00085978,           1.5481,          0.79439,          0.91473,           2.2139
    9,    83,         0.065357,          0.01849,       0.00019882,         0.043503,        0.0031655,           1.5815,           3.6106,           0.7158,            4.248
    9,    84,           0.1056,          0.03305,       0.00010008,         0.070501,        0.0019517,           2.1144,           2.5643,          0.91124,           3.3355
    9,    85,         0.094819,          0.02323,       0.00012818,         0.067512,        0.0039493,           1.7726,           2.8943,          0.89171,           4.7448
    9,    86,         0.066418,         0.025413,       0.00012126,         0.040047,       0.00083681,           1.8541,             2.81,          0.68678,           2.1841
    9,    87,          0.07702,          0.02718,       0.00012407,         0.049245,       0.00047128,           1.9174,           2.8497,          0.76158,           1.6391
    9,    88,          0.10423,         0.030334,       3.6829e-05,         0.071334,        0.0025288,           2.0256,           1.5532,          0.91661,           3.7968
    9,    89,         0.060424,         0.017036,       2.8684e-05,         0.041548,         0.001811,            1.518,           1.3803,          0.69954,            3.213
    9,    90,         0.064184,         0.026115,        0.0001094,         0.035917,        0.0020431,           1.8795,           2.6768,           0.6504,           3.4127
    9,    91,         0.073106,         0.025254,       9.3425e-05,         0.046061,        0.0016978,           1.8482,           2.4748,          0.73655,            3.111
    9,    92,          0.39098,         0.030356,       0.00014715,          0.35751,        0.0029615,           2.0264,           3.0993,            2.052,           4.1088
    9,    93,         0.074534,         0.018908,        8.552e-05,         0.053013,        0.0025267,           1.5993,           2.3717,          0.79018,           3.7952
    9,    94,         0.072129,         0.026529,       4.4758e-05,         0.044678,       0.00087759,           1.8943,           1.7071,           0.7254,           2.2367
    9,    95,         0.066971,         0.027991,       4.1552e-05,         0.037459,         0.001479,           1.9458,           1.6506,          0.66422,           2.9037
    9,    96,         0.062762,         0.025371,       5.5394e-05,         0.036858,       0.00047885,           1.8525,           1.8998,          0.65887,           1.6522
    9,    97,         0.065589,         0.019917,       6.9197e-05,         0.044862,       0.00074036,           1.6414,           2.1269,           0.7269,           2.0544
    9,    98,         0.093344,           0.0317,       0.00011303,         0.058441,        0.0030895,           2.0708,           2.7167,          0.82965,           4.1966
    9,    99,          0.17287,         0.023726,       7.0712e-05,           0.1473,        0.0017718,           1.7915,           2.1494,           1.3171,            3.178
    9,   100,          0.13823,         0.018885,        2.536e-05,          0.11658,        0.0027379,           1.5983,           1.2879,           1.1718,           3.9506
    9,   101,          0.11035,         0.028951,       0.00022458,         0.079574,        0.0016021,           1.9789,            3.844,           0.9681,            3.022
    9,   102,          0.10174,         0.018659,       0.00012387,         0.081377,        0.0015796,           1.5887,            2.848,            0.979,           3.0007
    9,   103,          0.04216,         0.015577,       5.3533e-05,         0.025503,        0.0010266,           1.4516,           1.8766,          0.54806,           2.4191
    9,   104,         0.062258,         0.018851,       8.9611e-05,         0.042737,       0.00058017,           1.5968,           2.4281,          0.70948,           1.8186
    9,   105,         0.069839,          0.01728,       0.00018376,         0.050567,        0.0018081,           1.5289,           3.4705,          0.77174,           3.2104
    9,   106,         0.091251,         0.024886,       9.9136e-05,         0.065548,       0.00071769,           1.8348,           2.5492,          0.87865,           2.0227
    9,   107,         0.081203,         0.022644,       2.4931e-05,         0.057031,        0.0015038,           1.7501,            1.271,          0.81957,           2.9279
    9,   108,         0.097318,         0.023725,       0.00019521,         0.071729,        0.0016689,           1.7914,           3.5858,          0.91914,           3.0844
    9,   109,          0.11865,         0.025102,       8.8047e-05,         0.091105,        0.0023505,           1.8427,           2.4022,           1.0359,           3.6605
    9,   110,         0.067288,         0.024866,       6.3497e-05,         0.041493,       0.00086616,            1.834,           2.0351,          0.69907,           2.2221
    9,   111,         0.051008,         0.013275,       4.4823e-05,          0.03667,        0.0010182,             1.34,           1.7149,          0.65718,           2.4091
    9,   112,         0.076104,         0.021218,       7.5101e-05,         0.053049,        0.0017619,           1.6941,           2.2171,          0.79045,           3.1692
    9,   113,         0.070012,         0.025358,       0.00011318,         0.043117,        0.0014244,            1.852,           2.7245,          0.71262,           2.8495
    9,   114,          0.11735,         0.030808,       0.00017427,         0.083739,        0.0026281,           2.0414,            3.375,          0.99311,           3.8706
    9,   115,         0.083373,          0.02317,       4.7885e-05,         0.059131,        0.0010239,           1.7703,           1.7694,          0.83453,           2.4159
    9,   116,         0.066168,         0.024739,       3.0163e-05,         0.040419,        0.0009799,           1.8293,           1.4082,          0.68996,           2.3634
    9,   117,           0.0538,          0.01732,       7.2791e-05,         0.034825,        0.0015826,           1.5306,           2.1846,          0.64044,           3.0036
    9,   118,          0.09227,         0.027894,       5.1798e-05,         0.063524,       0.00080012,           1.9425,           1.8378,          0.86497,           2.1357
    9,   119,         0.067454,         0.020818,       3.4228e-05,         0.046134,        0.0004682,           1.6781,            1.493,          0.73713,           1.6337
    9,   120,         0.043277,         0.014708,       7.1184e-05,         0.027182,        0.0013157,           1.4105,           2.1558,          0.56582,           2.7387
    9,   121,         0.075375,         0.021005,       2.4044e-05,         0.052964,        0.0013825,           1.6856,           1.2565,          0.78981,           2.8073
    9,   122,         0.074865,         0.024535,       3.3386e-06,         0.049535,       0.00079221,           1.8218,          0.47228,          0.76382,           2.1251
    9,   123,           0.0653,          0.02109,       8.1433e-05,         0.042083,        0.0020458,            1.689,           2.3125,          0.70402,            3.415
    9,   124,         0.053844,         0.019855,       8.6901e-05,         0.032761,        0.0011407,           1.6388,           2.3854,          0.62117,           2.5501
    9,   125,         0.065984,         0.022043,       2.5973e-05,         0.041036,        0.0028786,           1.7268,           1.2972,          0.69521,           4.0509
    9,   126,         0.062038,          0.01998,         1.23e-05,         0.041332,       0.00071339,            1.644,          0.90442,          0.69771,           2.0166
    9,   127,          0.07306,         0.029714,       4.9626e-05,         0.039312,        0.0039844,           2.0048,           1.8027,          0.68045,           4.7658
    9,   128,         0.067366,         0.019383,       0.00019117,         0.046724,        0.0010679,           1.6192,           3.5313,          0.74182,           2.4672
    9,   129,          0.08067,         0.023845,       0.00014878,         0.054949,        0.0017272,            1.796,           3.1141,          0.80447,           3.1378
    9,   130,          0.11343,         0.024407,       3.6629e-05,           0.0863,        0.0026867,            1.817,           1.5544,           1.0082,           3.9135
    9,   131,          0.09739,         0.026967,       0.00010315,         0.067012,        0.0033077,           1.9099,           2.6001,           0.8884,           4.3423
    9,   132,         0.067585,         0.021331,        0.0001537,         0.044852,        0.0012483,           1.6986,           3.1701,          0.72681,           2.6676
    9,   133,         0.069431,         0.022412,       0.00016907,         0.044497,        0.0023525,           1.7411,           3.3274,          0.72394,            3.662
    9,   134,         0.082711,         0.028633,       0.00012012,         0.052222,        0.0017354,            1.968,           2.8022,          0.78426,           3.1453
    9,   135,         0.074125,         0.019367,       4.8491e-05,         0.053519,        0.0011899,           1.6186,            1.785,          0.79394,           2.6044
    9,   136,         0.085636,          0.02388,        2.562e-05,         0.060121,        0.0016089,           1.7973,           1.2929,          0.84149,           3.0284
    9,   137,         0.057786,         0.026711,       7.2257e-05,         0.028886,        0.0021171,           1.9008,            2.171,          0.58328,            3.474
    9,   138,         0.065165,         0.023531,       2.7611e-05,         0.040655,       0.00095115,           1.7841,           1.3442,          0.69197,           2.3285
    9,   139,          0.17263,         0.024979,       0.00010021,          0.14622,        0.0013254,           1.8382,           2.5606,           1.3123,           2.7487
    9,   140,         0.062117,         0.016374,       4.1914e-05,         0.044222,        0.0014792,           1.4882,           1.6567,           0.7217,           2.9039
    9,   141,         0.056811,         0.018371,       9.4554e-05,         0.033727,         0.004618,           1.5764,           2.4904,          0.63026,           5.1308
    9,   142,         0.070513,         0.021175,       8.4827e-05,         0.047453,         0.001801,           1.6924,           2.3553,          0.74759,           3.2041
    9,   143,         0.061808,          0.01825,       0.00019393,         0.037762,        0.0056018,           1.5712,           3.5598,           0.6669,           5.6509
    9,   144,         0.077153,         0.031158,       7.7066e-06,         0.043835,        0.0021533,            2.053,          0.71603,          0.71853,           3.5036
    9,   145,         0.062205,         0.026302,       3.1525e-05,         0.035281,       0.00059078,           1.8862,           1.4347,          0.64462,           1.8351
    9,   146,          0.12463,         0.024017,       3.9961e-05,         0.099715,       0.00085736,           1.8024,           1.6171,           1.0837,           2.2107
    9,   147,          0.13518,         0.025645,       1.9636e-05,          0.10638,        0.0031396,           1.8625,           1.1401,           1.1193,           4.2305
    9,   148,         0.070524,         0.020382,       2.6679e-05,         0.049306,       0.00080975,           1.6604,           1.3293,          0.76205,           2.1485
    9,   149,          0.11216,         0.021125,       6.3195e-05,         0.089185,        0.0017822,           1.6904,            2.038,           1.0249,           3.1874
    9,   150,         0.057991,         0.021194,        0.0001008,         0.035562,        0.0011343,           1.6932,           2.5828,          0.64718,           2.5428
    9,   151,         0.053027,          0.02065,       3.8681e-05,         0.031758,       0.00058009,           1.6713,           1.5922,          0.61159,           1.8185
    9,   152,         0.053348,         0.020628,       2.9893e-05,         0.031007,         0.001682,           1.6704,           1.3977,          0.60432,           3.0965
    9,   153,         0.052384,         0.015983,        3.364e-05,         0.035391,       0.00097596,           1.4704,           1.4782,          0.64563,           2.3587
    9,   154,         0.091302,          0.02312,       7.6861e-06,         0.066916,        0.0012573,           1.7685,          0.71739,          0.88777,           2.6771
    9,   155,          0.12759,         0.025636,       4.9438e-05,         0.098884,        0.0030163,           1.8622,           1.8006,           1.0792,           4.1466
    9,   156,          0.15929,         0.020138,        4.816e-05,          0.13779,        0.0013197,           1.6504,           1.7829,           1.2739,           2.7428
    9,   157,         0.072062,         0.014749,       8.5255e-05,         0.053733,        0.0034949,           1.4125,           2.3599,          0.79553,           4.4635
    9,   158,         0.080675,         0.019806,       7.3146e-05,         0.059073,        0.0017225,           1.6368,           2.1872,          0.83412,           3.1336
    9,   159,         0.056009,         0.017446,       2.5112e-05,         0.037021,        0.0015161,           1.5362,           1.2869,          0.66033,           2.9398
    9,   160,         0.064875,         0.025556,       0.00016581,         0.037352,        0.0018012,           1.8593,           3.2982,          0.66327,           3.2044
    9,   161,         0.087134,         0.020921,        0.0001133,          0.06406,        0.0020395,           1.6822,           2.7178,          0.86862,           3.4097
    9,   162,         0.091796,          0.02151,       6.2744e-05,         0.069385,       0.00083689,           1.7058,            2.025,            0.904,           2.1842
    9,   163,         0.096991,         0.028996,       0.00025214,         0.064917,        0.0028259,           1.9805,           4.0653,           0.8744,           4.0136
    9,   164,         0.055966,         0.017409,       3.9966e-05,         0.036287,        0.0022298,           1.5346,           1.6193,          0.65374,           3.5652
    9,   165,         0.060973,         0.020644,       4.2939e-05,         0.039671,       0.00061497,           1.6711,           1.6797,          0.68355,           1.8723
    9,   166,         0.068059,         0.028443,        0.0002123,         0.037745,        0.0016583,           1.9615,            3.731,          0.66675,           3.0746
    9,   167,         0.068161,         0.024026,       0.00022313,         0.041921,        0.0019913,           1.8028,           3.8212,          0.70266,           3.3692
    9,   168,         0.061228,          0.01948,       0.00020494,         0.041241,       0.00030248,           1.6233,           3.6554,          0.69694,           1.3131
    9,   169,         0.069377,         0.030141,       0.00013149,         0.034742,        0.0043627,           2.0192,           2.9361,          0.63968,           4.9869
    9,   170,         0.099876,         0.027703,       5.1995e-05,         0.070848,        0.0012729,           1.9358,           1.8441,          0.91348,           2.6937
    9,   171,         0.063711,         0.023154,       0.00018024,          0.03862,        0.0017569,           1.7698,           3.4364,          0.67443,           3.1646
    9,   172,         0.050422,         0.016976,       6.0788e-05,         0.031942,        0.0014439,           1.5154,            1.987,          0.61336,            2.869
    9,   173,         0.077388,         0.022239,        6.942e-05,         0.051139,        0.0039405,           1.7344,           2.1454,          0.77609,           4.7395
    9,   174,         0.067709,         0.022141,       0.00010827,         0.042643,        0.0028159,           1.7306,           2.6559,           0.7087,           4.0065
    9,   175,          0.06601,         0.017198,       8.5973e-06,         0.047863,       0.00093985,           1.5252,          0.75777,          0.75082,           2.3146
    9,   176,         0.066818,         0.019706,       2.1868e-05,         0.045286,        0.0018031,           1.6327,           1.1972,          0.73033,            3.206
    9,   177,         0.090837,         0.024881,       0.00021664,          0.06264,        0.0030998,           1.8345,           3.7633,          0.85894,           4.2036
    9,   178,         0.080518,         0.015628,       9.7015e-05,         0.063354,        0.0014393,           1.4539,           2.5215,          0.86381,           2.8644
    9,   179,         0.080019,         0.022077,       5.2739e-05,         0.056532,        0.0013572,           1.7281,            1.854,          0.81598,           2.7815
    9,   180,         0.054187,         0.018278,       4.4971e-05,         0.035104,       0.00076046,           1.5724,           1.7057,            0.643,           2.0821
